time,Im,Wm,Fault_type
96.5,9.56996846716517,123.006118007189,"Rm"
96.6,9.6941812104842,124.602667401934,"Rm"
96.7,9.37035050066591,120.440359172626,"Rm"
96.8,9.72165511490825,124.955799007724,"Rm"
96.9,9.4332679024393,121.249058321024,"Rm"
97,9.71401555337825,124.857605078667,"Rm"
97.1,9.17998768526319,117.993559999612,"Rm"
97.2,9.40529984998056,120.889575260059,"Rm"
97.3,9.78816580582967,125.810683945955,"Rm"
97.4,9.66438706008927,124.219712872577,"Rm"
97.5,8.99280757058681,115.58766918088,"Rm"
97.6,9.34312834526886,120.090463385493,"Rm"
97.7,9.2585531145804,119.003388664042,"Rm"
97.8,9.28016811071022,119.281213692904,"Rm"
97.9,9.57871942277805,123.118597070995,"Rm"
98,9.76761867881329,125.54658460933,"Rm"
98.1,9.29203522178753,119.433745780462,"Rm"
98.2,9.9507281137132,127.900153572161,"Rm"
98.3,9.83816407431264,126.453329002075,"Rm"
98.4,9.54592673165716,122.697101259017,"Rm"
98.5,9.69759100509354,124.646494674564,"Rm"
98.6,9.41501603350665,121.014460732132,"Rm"
98.7,9.43039896879335,121.212182925306,"Rm"
98.8,9.58080472445423,123.145400176158,"Rm"
98.9,9.52490049633462,122.426843777126,"Rm"
99,9.33518790889373,119.98840220879,"Rm"
99.1,9.81517370482949,126.157825824039,"Rm"
99.2,9.4334080092072,121.250859163881,"Rm"
99.3,9.92871832606652,127.617254152198,"Rm"
99.4,9.6367360852119,123.864305320867,"Rm"
99.5,9.54656287266252,122.705277800385,"Rm"
99.6,9.50059087882165,122.05199721833,"Rm"
99.7,9.32056602676692,119.551260774149,"Rm"
99.8,9.77896775304882,125.09488722102,"Rm"
99.9,9.3176199651296,118.736621262115,"Rm"
100,9.53204888996125,120.8600046428,"Rm"
100.1,9.19351614869913,115.901328060948,"Rm"
100.2,9.39092965876557,117.692549849752,"Rm"
100.3,9.70652977726897,120.914083791474,"Rm"
100.4,9.6604192618714,119.600892039232,"Rm"
100.5,9.51144713056033,117.024367600287,"Rm"
100.6,9.65389969238283,118.032285039893,"Rm"
